-109.34675681607231,-19.1665099937975,-10.879190444946289,-51.81010300903427,92.23984681612055,98.8542251586914
-15.483606444915965,-58.86665851169446,-12.822000503540039,-120.005241266617,256.2220168464342,98.03005981445312
32.26379481555241,47.10748829315856,-16.863527297973633,116.61924174037462,-172.63174672570875,97.65027618408203
-80.69950545992369,-59.756136658867725,-18.813268661499023,90.15869241800121,204.99913132763768,98.1757583618164
67.1687094839957,114.35560343282428,-23.453960418701172,-100.6447438580604,-340.3289358901028,99.23929595947266
120.98104034637063,32.90465069280537,-25.023286819458008,2.1419329377550427,-93.89791518854543,99.69556427001953
120.98104034637063,33.67696226113223,-25.810075759887695,2.1419329377550427,-94.31489943576612,100.075927734375
63.5639606469453,41.4654721971801,-26.525184631347656,102.95932646862833,-114.09067636284544,100.32118225097656
63.5639606469453,42.09916796728353,-27.28538703918457,102.95932646862833,-113.78705511466178,100.63320922851562
-52.293531331058176,-409.8671969095825,-28.414453506469727,109.11639006550591,1077.4328652102618,100.8884506225586
-52.293531331058176,-439.0570135112993,-28.97921371459961,109.11639006550591,1138.8795536272899,101.03916931152344
-120.07259176726238,-40.72061405029688,-30.23092269897461,14.952347852172105,102.5427735555873,101.29718017578125
-120.07259176726238,-41.239402424345336,-30.67491340637207,14.952347852172105,102.74755888843008,101.35115051269531
-120.07259176726238,-41.84466568285688,-31.191274642944336,14.952347852172105,102.98965596201789,101.415771484375
-77.45746507577316,-41.74343102428906,-31.628162384033203,-92.95881402016369,101.63729340141462,101.41472625732422
-77.45746507577316,-42.01372076874534,-31.971019744873047,-92.95881402016369,101.46913260252057,101.43992614746094
-77.45746507577316,-42.51049073926888,-32.60307312011719,-92.95881402016369,101.20362090242607,101.52316284179688
36.371697792980086,-382.82794730148464,-33.63450241088867,-115.40407098389609,889.5990389610538,101.53701782226562
36.371697792980086,-373.72408525655214,-34.04337692260742,-115.40407098389609,860.3378615971197,101.54747009277344
116.76088944754571,50.986027773725596,-34.76665496826172,-31.74735729817538,-115.43410639242042,101.53831481933594
116.76088944754571,51.37457887341227,-35.032718658447266,-31.74735729817538,-115.6092867255571,101.53343963623047
116.76088944754571,51.9448130737297,-35.42226028442383,-31.74735729817538,-115.86913647470246,101.52985382080078
116.76088944754571,52.533105679163505,-35.8194465637207,-31.74735729817538,-116.12674818704724,101.51155090332031
89.8006578144677,42.95910364821865,-36.36428451538086,81.09773027704834,-93.73990918873255,101.42259216308594
89.8006578144677,43.273075175477985,-36.761810302734375,81.09773027704834,-93.53064306944168,101.34403991699219
89.8006578144677,43.58648870233734,-37.158973693847656,81.09773027704834,-93.32606143715351,101.26728057861328
-19.721884476280362,152.82245781034865,-38.13248825073242,119.38193863689872,-319.9210950384337,101.09687805175781
-19.721884476280362,152.2794052142421,-38.42671203613281,119.38193863689872,-316.5029093892569,101.00387573242188
-19.721884476280362,151.5482486770196,-38.905338287353516,119.38193863689872,-311.577889505017,100.92088317871094
-19.721884476280362,151.29215272830993,-39.08681869506836,119.38193863689872,-309.80611826267284,100.89796447753906
-19.721884476280362,150.80828031331492,-39.451534271240234,119.38193863689872,-306.3863688449009,100.86492156982422
-19.721884476280362,150.62704035747004,-39.60051727294922,119.38193863689872,-305.06089349653496,100.85931396484375
-111.11221713166638,-68.1105202864282,-39.89201736450195,47.90694317200193,137.16824744221233,100.89327239990234
-111.11221713166638,-68.35033653827142,-40.018943786621094,47.90694317200193,137.32343117388046,100.91387939453125
-111.11221713166638,-68.8629370448342,-40.293949127197266,47.90694317200193,137.6681030717573,100.97620391845703
-111.11221713166638,-69.08649616501891,-40.413028717041016,47.90694317200193,137.8167037479782,101.00094604492188
-111.11221713166638,-69.50019249428699,-40.633392333984375,47.90694317200193,138.09278413016406,101.04866790771484
-111.11221713166638,-69.6717179432919,-40.72557067871094,47.90694317200193,138.21008308552007,101.07246398925781
-111.11221713166638,-69.92390486035337,-40.86310577392578,47.90694317200193,138.38870649367163,101.11638641357422
-111.11221713166638,-70.0254516630914,-40.91871643066406,47.90694317200193,138.46123142153718,101.13531494140625
-111.11221713166638,-70.14798074564497,-40.99010467529297,47.90694317200193,138.561538880835,101.17558288574219
-111.11221713166638,-70.26097549848463,-41.05839157104492,47.90694317200193,138.6615939193721,101.22254180908203
